0,80
0,81
0,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
0,90
0,92
0,93
0,94
0,95
0,96
0,97
0,98
0,99
1,80
1,81
1,82
1,83
1,84
1,85
1,86
1,87
1,88
1,91
1,93
1,94
1,95
1,96
1,98
1,99
2,80
2,81
2,82
2,83
2,84
2,85
2,86
2,87
2,88
2,89
2,90
2,91
2,93
2,94
2,95
2,99
3,80
3,81
3,82
3,83
3,84
3,85
3,86
3,87
3,88
3,89
3,91
3,92
3,94
3,95
3,97
4,80
4,81
4,82
4,83
4,84
4,85
4,88
4,90
4,91
4,92
4,94
4,96
4,98
4,99
5,80
5,81
5,82
5,83
5,84
5,85
5,86
5,87
5,88
5,89
5,90
5,91
5,92
5,93
5,94
5,95
5,96
5,97
5,98
5,99
6,80
6,81
6,82
6,83
6,84
6,85
6,86
6,87
6,88
6,90
6,92
6,94
6,95
6,96
6,98
6,99
7,80
7,81
7,82
7,83
7,84
7,85
7,86
7,87
7,88
7,89
7,90
7,91
7,92
7,93
7,94
7,95
7,96
7,97
7,98
7,99
8,80
8,81
8,82
8,83
8,84
8,85
8,86
8,87
8,88
8,89
8,90
8,91
8,92
8,93
8,94
8,95
8,96
8,97
8,99
9,80
9,81
9,82
9,83
9,84
9,85
9,86
9,87
9,88
9,89
9,90
9,92
9,93
9,94
9,95
9,96
9,97
9,98
10,80
10,81
10,82
10,83
10,84
10,85
10,86
10,87
10,88
10,89
10,90
10,91
10,92
10,93
10,94
10,95
10,96
10,97
10,98
10,99
11,80
11,81
11,82
11,83
11,84
11,85
11,86
11,87
11,88
11,89
11,90
11,91
11,92
11,93
11,95
11,96
11,97
11,98
11,99
12,80
12,81
12,82
12,83
12,84
12,85
12,86
12,87
12,88
12,89
12,90
12,91
12,92
12,93
12,94
12,95
12,96
12,97
12,98
12,99
13,80
13,81
13,82
13,83
13,84
13,85
13,86
13,87
13,89
13,90
13,91
13,92
13,93
13,94
13,95
13,96
13,97
13,99
14,80
14,81
14,82
14,83
14,84
14,85
14,86
14,89
14,91
14,92
14,94
14,95
14,97
14,98
14,99
15,80
15,81
15,82
15,83
15,84
15,86
15,87
15,88
15,89
15,90
15,91
15,93
15,94
15,95
15,97
15,98
15,99
16,80
16,81
16,82
16,83
16,85
16,86
16,87
16,88
16,89
16,90
16,91
16,93
16,94
16,96
16,97
16,98
16,99
17,80
17,81
17,82
17,83
17,84
17,85
17,86
17,87
17,88
17,89
17,90
17,91
17,92
17,93
17,94
17,95
17,96
17,97
17,99
18,80
18,81
18,82
18,83
18,85
18,86
18,87
18,88
18,89
18,90
18,91
18,92
18,93
18,94
18,95
18,96
18,98
18,99
19,80
19,81
19,82
19,83
19,84
19,85
19,86
19,87
19,88
19,89
19,90
19,91
